id,name,cat_id,category,sub_cat_id,subcategory,four_letter,four_letter_total_voted,enneagram,enneagram_total_voted,socionics,socionics_total_voted,instinctual_variant,instinctual_variant_total_voted,tritype,tritype_total_voted,temperaments,temperaments_total_voted,attitudinal_psyche,attitudinal_psyche_total_voted,big_5_SLOAN,big_5_SLOAN_total_voted,classic_jungian,classic_jungian_total_voted,letter_1,letter_1_percentage,letter_2,letter_2_percentage,letter_3,letter_3_percentage,letter_4,letter_4_percentage,four_letter_total_voted_binned
10339,David Attenborough,21,Science,3472,Naturalism,INFP,115,9w1,49,EII,9,sp/so,9,952.0,12,Phlegmatic [Dominant],11,ELVF,1,RCOAI,2,,0,I,0.93,N,0.99,F,0.97,P,0.93,50+
23674,Dylan Minnette,1,Pop Culture,13,Actors and Actresses (USA),INFP,114,4w5,53,IEI,3,sx/sp,6,497.0,8,Melancholic-Sanguine,8,EVFL,1,RCOAI,5,,0,I,0.98,N,0.95,F,0.76,P,0.93,50+
20670,Michael Cera,1,Pop Culture,3423,Actors & Actresses (Canada),INFP,114,6w5,45,IEI,5,sp/so,11,694.0,11,Phlegmatic-Melancholic,11,LEFV,2,RCUAI,4,IF(N),1,I,0.96,N,0.94,F,0.86,P,0.98,50+
385379,Sakamoto Mashiro (Kep1er),29,Kpop,1548,Kpop,INFP,112,9w1,46,EII,4,sp/so,14,926.0,12,Phlegmatic-Sanguine,8,EVFL,4,RLUAI,7,,0,I,0.98,N,0.88,F,0.98,P,0.54,50+
20216,Gotye,14,Musician,1551,"European, Musicians",INFP,111,4w5,51,IEI,13,sp/sx,10,496.0,14,Melancholic-Sanguine,9,ELVF,4,RLUAI,9,IF(N),7,I,0.95,N,0.94,F,0.98,P,0.96,50+
963,Mia Wasikowska,1,Pop Culture,3426,Actors & Actresses (Oceania),INFP,111,4w5,36,EII,16,sp/sx,8,469.0,13,Melancholic-Phlegmatic,10,ELFV,2,RLUAI,4,IT(S),3,I,0.98,N,0.89,F,0.9,P,0.92,50+
46670,Dacre Montgomery,1,Pop Culture,3426,Actors & Actresses (Oceania),INFP,109,4w3,43,IEI,3,sx/so,5,469.0,8,Sanguine-Phlegmatic,5,FEVL,3,RLOAI,3,,0,I,0.74,N,0.89,F,0.77,P,0.68,50+
59665,Song Hayoung (fromis_9),29,Kpop,1548,Kpop,INFP,107,9w8,20,LSI,3,sx/so,7,953.0,5,Phlegmatic [Dominant],6,,0,RCUEN,1,,0,I,0.96,N,0.59,F,0.79,P,1.0,50+
21357,Taco Hemingway,14,Musician,1551,"European, Musicians",INFP,107,4w5,50,IEI,4,sp/sx,17,458.0,8,Melancholic-Phlegmatic,13,ELFV,4,RLUAI,7,IF(N),1,I,0.96,N,0.9,F,0.91,P,0.91,50+
26086,Stefanos Tsitsipas,5,Sports,53,Tennis,INFP,106,4w3,34,EIE,3,sx/so,5,468.0,5,Phlegmatic-Choleric,6,EFVL,2,SLOEI,5,IF(S),1,I,0.5,N,0.9,F,0.7,P,0.94,50+
15609,Marcel Proust,16,The Arts,82,"Writers (Literature, Modern)",INFP,106,4w5,60,IEI,11,sx/sp,22,459.0,15,Melancholic [Dominant],16,ELVF,3,RLUAI,7,IF(N),4,I,1.0,N,0.94,F,0.99,P,0.83,50+
26958,Umji (GFRIEND/VIVIZ),29,Kpop,1548,Kpop,INFP,106,9w1,57,IEI,5,so/sp,14,962.0,16,Phlegmatic [Dominant],10,EVFL,1,RCOAI,7,IN(F),1,I,0.92,N,0.98,F,1.0,P,0.75,50+
203573,Roc Jou Morales (Rojuu),14,Musician,1551,"European, Musicians",INFP,106,4w5,42,IEI,5,sp/so,11,495.0,12,Melancholic [Dominant],13,,0,RLUAI,4,IN(F),1,I,1.0,N,0.97,F,0.62,P,0.99,50+
41589,Indila,14,Musician,1551,"European, Musicians",INFP,106,4w5,42,EII,14,sx/sp,18,469.0,16,Melancholic [Dominant],18,ELVF,6,RLUAI,9,IF(N),10,I,0.96,N,0.96,F,0.98,P,0.87,50+
217172,Seeun (STAYC),29,Kpop,1548,Kpop,INFP,105,9w1,30,SEI,3,so/sp,5,926.0,4,Melancholic-Sanguine,8,EFLV,4,RCUAI,5,IF(S),1,I,0.99,N,0.72,F,0.92,P,0.79,50+
60458,Sergei Yesenin,16,The Arts,3458,"Writers (Literature, Classic)",INFP,105,4w3,53,IEI,40,sx/sp,24,471.0,17,Melancholic [Dominant],23,EFVL,20,RLUAI,11,IN(F),7,I,0.83,N,0.66,F,0.98,P,0.92,50+
